expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
2022-01-22,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,300,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-24,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,300,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-26,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-27,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,250,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-27,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,250,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-29,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,250,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-30,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-31,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-04,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-06,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,150,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-07,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-08,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-17,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-22,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,150,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-23,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-24,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-09,creative print group,creative print group,1560 Caton Center Dr Suite N  Baltimore  Maryland 21227,business/group/organization,132.5,Endow  Logan Friends of,media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-05,mailchimp,mailchimp,675 Ponce De Leon Ave  Atlanta  Georgia 3030,business/group/organization,119.25,Endow  Logan Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-05,mailchimp,mailchimp,675 Ponce De Leon Ave  Atlanta  Georgia 3030,business/group/organization,119.25,Endow  Logan Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-06,mailchimp,mailchimp,675 Ponce De Leon Ave  Atlanta  Georgia 3030,business/group/organization,119.25,Endow  Logan Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-06,mailchimp,mailchimp,Ponce De Leon Ave   Atlanta  Georgia 30308,business/group/organization,119.25,Endow  Logan Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-07,mailchimp,mailchimp,675 Ponce De Leon Ave   Atlanta  Georgia 30308,business/group/organization,107.33,Endow  Logan Friends of,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-07,go daddy,go daddy,2299 W. Obispo Ave  201  Gilbert  Arizona 85233,business/group/organization,22.25,Cunningham  Adam for State Senate,media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-06-01,werpolitics,werpolitics,21411 Uppermont Lane  Gaithersburg  Maryland 20882,business/group/organization,2000,Sterling  Jaymi Friends of,media,Videos,NA,Check,NA,Electoral,NA,NA
2022-01-28,clear channel,clear channel,9590 lynn buff court  suite 5  Laurel  Maryland 20723,business/group/organization,3200,Muse  C. Anthony Committee to Re-elect,media,Billboards / Outdoor Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-17,clear channel,clear channel,9590 lynn buff court  suite 5  Laurel  Maryland 20723,business/group/organization,238.5,Muse  C. Anthony Committee to Re-elect,media,Billboards / Outdoor Advertising,NA,EFT,NA,Electoral,NA,NA
2022-03-15,clear channel,clear channel,9590 lynn buff court  suite 5  Laurel  Maryland 20723,business/group/organization,3212,Muse  C. Anthony Committee to Re-elect,media,Billboards / Outdoor Advertising,NA,EFT,NA,Electoral,NA,NA
2022-05-12,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,9.1,Muse  C. Anthony Committee to Re-elect,media,Online Advertising,NA,EFT,NA,Electoral,via paypal,NA
2022-05-16,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,108.11,Coates  Thomasina Vote,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-11,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,104.3,Coates  Thomasina Vote,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-27,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,4.23,Coates  Thomasina Vote,media,Graphic Design,NA,Debit Card,NA,Electoral,NA,NA
2022-04-27,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,42.39,Coates  Thomasina Vote,media,Graphic Design,NA,Debit Card,NA,Electoral,NA,NA
2022-04-22,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,57.8,Coates  Thomasina Vote,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-15,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,84.79,Coates  Thomasina Vote,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-14,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,31.92,Coates  Thomasina Vote,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-15,amazon,amazon,535 Terry Ave N  Settle  Washington 98109,business/group/organization,51.33,Coates  Thomasina Vote,media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-07,strategic partners and media,strategic partners and media  llc,1851A MCGUCKIAN ST  ANNAPOLIS  Maryland 21401,business/group/organization,10716,Sterling  Jaymi Friends of,media,TV,NA,Check,NA,Electoral,NA,NA
2022-04-06,leisure world press,leisure world press,3700 ROSSMOOR BLVD  AUSTINSILVER SPRING  Maryland 20906,business/group/organization,700,Jain  Ashwani Friends of,media,Book/Brochure Advertising,NA,EFT,NA,Electoral,NA,NA
2022-01-31,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-26,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-06,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,578.59,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-31,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-23,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-16,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-12,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-09,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-04,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,547.27,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-02,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-25,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-18,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-12,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-07,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-04,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-04,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,309.94,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-28,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-22,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-17,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-14,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,900,Franchot Anderson-Walker for Maryland Slate,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-14,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-16,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,250,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-16,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-17,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,150,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-17,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-20,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,200,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-22,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-30,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-01,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,400,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-03,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,200,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-06,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-07,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,550,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-08,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-18,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,450,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-19,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,200,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-19,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,200,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-20,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,200,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-01,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,250,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-01,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,100,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-02,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-02,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,350,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-05-07,facebook,facebook,1 HACKER WAY  MELNO PARK  California 94205,business/group/organization,150,Jain  Ashwani Friends of,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-03,gabby howard,gabby howard,532 S Marylyn Ave  Essex  Maryland 21221,business/group/organization,100,McDonough  Valerie Friends for,media,Graphic Design,NA,Check,NA,Electoral,NA,NA
2022-11-03,amanda c  jozkowski,amanda c  jozkowski,1223 Sapphire Ct.  Eldersburg  Maryland 21784,self (candidate),175,Jozkowski  Amanda People For,media,Online Advertising,NA,Check,Meta,Electoral,NA,NA
2022-11-01,amanda c  jozkowski,amanda c  jozkowski,1223 Sapphire Ct.  Eldersburg  Maryland 21784,self (candidate),125,Jozkowski  Amanda People For,media,Online Advertising,NA,Check,Meta,Electoral,NA,NA
2022-11-07,amanda c  jozkowski,amanda c  jozkowski,1223 Sapphire Ct.  Eldersburg  Maryland 21784,self (candidate),200,Jozkowski  Amanda People For,media,Online Advertising,NA,Check,Meta,Electoral,NA,NA
2022-11-05,amanda c  jozkowski,amanda c  jozkowski,1223 Sapphire Ct.  Eldersburg  Maryland 21784,self (candidate),200,Jozkowski  Amanda People For,media,Online Advertising,NA,Check,Meta,Electoral,NA,NA
2022-04-18,wixcom,wix,500 Terry A Francois Boulevard  Sixth Floor  San Francisco  California 94158,business/group/organization,24.38,Wilson  Sean Michael  Friends of,media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
2022-04-21,godaddy.com llc,godaddy.com llc,2299 w. Obispo Ave  #201  Gilbert  Arizona 85233,business/group/organization,6.35,Wilson  Sean Michael  Friends of,media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
